,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
9279,367,Lark Davis,True,Thu Mar 31 11:16:00 +0000 2022,91,777,940265,"[{'text': 'solana', 'indices': [48, 55]}, {'text': 'cardano', 'indices': [61, 69]}, {'text': 'ethereum', 'indices': [94, 103]}]","Time to pay attention to these coins in April? 
#solana $bnb #cardano $ada @AcalaNetwork $aca #ethereum $luna 
https://t.co/C9h6AOoyHJ","['time', 'pay', 'attention', 'coin', 'april', 'solana', 'bnb', 'cardano', 'ada', 'acalanetwork', 'aca', 'ethereum', 'luna', 'httpstcoc9h6aooyhj']",0.0,Neutral,0.0,0.097,0.903,-0.1027,Negative
9281,369,LunarCrush,True,Thu Mar 31 10:49:21 +0000 2022,57,135,259473,"[{'text': 'zilliqa', 'indices': [44, 52]}, {'text': 'safepalio', 'indices': [60, 70]}, {'text': 'just', 'indices': [78, 83]}, {'text': 'solana', 'indices': [93, 100]}]","🏆 Current Top 10 Coins by AltRank™!

🥇 $zil #zilliqa
🥈 $sfp #safepalio
🥉 $jst #just
4️⃣ $sol #solana
5️⃣ $iost… https://t.co/fu6T45RPd5","['', 'current', 'top', '10', 'coin', 'altrank', 'zil', 'zilliqa', 'sfp', 'safepalio', 'jst', '4', 'sol', 'solana', '5', 'iost', 'httpstcofu6t45rpd5']",0.25,Positive,0.122,0.0,0.878,0.2023,Positive
9282,370,Phemex,True,Thu Mar 31 12:25:01 +0000 2022,50,136,495301,"[{'text': 'thursdaytips', 'indices': [32, 45]}, {'text': 'BTC', 'indices': [46, 50]}, {'text': 'ETH', 'indices': [51, 55]}, {'text': 'solana', 'indices': [56, 63]}, {'text': 'cryptocurrency', 'indices': [64, 79]}, {'text': 'tips', 'indices': [80, 85]}, {'text': 'phemex', 'indices': [86, 93]}]","What's on your bucket list? 😃 

#thursdaytips #BTC #ETH #solana #cryptocurrency #tips #phemex https://t.co/KISBvsTdqX","['whats', 'bucket', 'list', 'thursdaytips', 'btc', 'eth', 'solana', 'cryptocurrency', 'tip', 'phemex', 'httpstcokisbvstdqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9289,377,Bitcoin News,True,Thu Mar 31 11:41:03 +0000 2022,41,143,2481844,"[{'text': 'SOL', 'indices': [0, 4]}, {'text': 'Opensea', 'indices': [17, 25]}, {'text': 'Zilliqa', 'indices': [32, 40]}, {'text': 'Metaverse', 'indices': [61, 71]}]","#SOL ⬆️ 12% With #Opensea News, #Zilliqa Surges 24.5% Amidst #Metaverse, Ecosystem Developments —… https://t.co/JyNKJhZUIe","['', 'sol', '12', 'opensea', 'news', 'zilliqa', 'surge', '245', 'amidst', 'metaverse', 'ecosystem', 'development', 'httpstcojynkjhzuie']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9291,379,Warren Davidson,True,Thu Mar 31 02:46:45 +0000 2022,22,82,45430,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'XRP', 'indices': [6, 10]}, {'text': 'ETH', 'indices': [11, 15]}, {'text': 'SOL', 'indices': [16, 20]}, {'text': 'Zcash', 'indices': [21, 27]}, {'text': 'Monero', 'indices': [28, 35]}]",#BTC  #XRP #ETH #SOL #Zcash #Monero et al,"['', 'btc', 'xrp', 'eth', 'sol', 'zcash', 'monero', 'et', 'al']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9377,465,Crypto King,True,Fri Apr 01 04:50:26 +0000 2022,25,250,81276,"[{'text': 'Crypto', 'indices': [67, 74]}, {'text': 'Eth', 'indices': [75, 79]}, {'text': 'Nft', 'indices': [80, 84]}, {'text': 'SOL', 'indices': [85, 89]}, {'text': 'AP', 'indices': [90, 93]}]","Yellow Gold or Rose Gold?

At 111 likes going to hold a giveaway!

#Crypto #Eth #Nft #SOL #AP https://t.co/0pa6gWt6y4","['yellow', 'gold', 'rose', 'gold', '111', 'like', 'going', 'hold', 'giveaway', 'crypto', 'eth', 'nft', 'sol', 'ap', 'httpstco0pa6gwt6y4']",0.3,Positive,0.152,0.0,0.848,0.3612,Positive
9382,470,The Moon,True,Fri Apr 01 22:54:07 +0000 2022,106,1299,1036863,"[{'text': 'SOLANA', 'indices': [18, 25]}]",Should I buy more #SOLANA?,"['buy', 'solana']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9386,474,LunarCrush,True,Fri Apr 01 18:03:45 +0000 2022,28,116,259473,"[{'text': 'solana', 'indices': [45, 52]}, {'text': 'zilliqa', 'indices': [60, 68]}, {'text': 'reserverights', 'indices': [76, 90]}, {'text': 'skale', 'indices': [99, 105]}]","🏆 Current Top 10 Coins by AltRank™ 🚀

🥇 $sol #solana
🥈 $zil #zilliqa
🥉 $rsr #reserverights
4⃣ $skl #skale
5⃣ $aave… https://t.co/Y2AGHWEV0p","['', 'current', 'top', '10', 'coin', 'altrank', 'sol', 'solana', 'zil', 'zilliqa', 'rsr', 'reserverights', '4', 'skl', 'skale', '5', 'aave', 'httpstcoy2aghwev0p']",0.25,Positive,0.114,0.0,0.886,0.2023,Positive
9388,476,RR2Capital,True,Fri Apr 01 07:07:05 +0000 2022,18,106,4227,[],The @solana ecosystem continues to develop and grow at a rapid pace. Some amazing projects around the corner.… https://t.co/0KlRTg3Ae6,"['solana', 'ecosystem', 'continues', 'develop', 'grow', 'rapid', 'pace', 'amazing', 'project', 'around', 'corner', 'httpstco0klrtg3ae6']",0.6000000000000001,Positive,0.257,0.0,0.743,0.5859,Positive
9389,477,blakej.eth 💭,True,Fri Apr 01 23:30:07 +0000 2022,48,179,106457,"[{'text': 'SOL', 'indices': [28, 32]}]","Just picked up my first two #SOL NFTs!

@collectorzclub and @DeGens_SOL 

now I'm eyeing which @catalinawhales I wa… https://t.co/44IcOa7bTd","['picked', 'first', 'two', 'sol', 'nfts', 'collectorzclub', 'degenssol', 'im', 'eyeing', 'catalinawhales', 'wa', 'httpstco44icoa7btd']",0.25,Positive,0.0,0.0,1.0,0.0,Neutral
9390,478,Crypto King,True,Fri Apr 01 04:50:26 +0000 2022,25,250,81276,"[{'text': 'Crypto', 'indices': [67, 74]}, {'text': 'Eth', 'indices': [75, 79]}, {'text': 'Nft', 'indices': [80, 84]}, {'text': 'SOL', 'indices': [85, 89]}, {'text': 'AP', 'indices': [90, 93]}]","Yellow Gold or Rose Gold?

At 111 likes going to hold a giveaway!

#Crypto #Eth #Nft #SOL #AP https://t.co/0pa6gWt6y4","['yellow', 'gold', 'rose', 'gold', '111', 'like', 'going', 'hold', 'giveaway', 'crypto', 'eth', 'nft', 'sol', 'ap', 'httpstco0pa6gwt6y4']",0.3,Positive,0.152,0.0,0.848,0.3612,Positive
9479,567,Raoul Pal,True,Sat Apr 02 00:27:48 +0000 2022,256,2116,919170,[],"Crypto: 

The SOL/ETH chart is super interesting. SOL has been relatively quiet in recent times but this chart is g… https://t.co/7jHtCvVW7i","['crypto', 'soleth', 'chart', 'super', 'interesting', 'sol', 'relatively', 'quiet', 'recent', 'time', 'chart', 'g', 'httpstco7jhtcvvw7i']",0.20833333333333331,Positive,0.398,0.0,0.602,0.765,Positive
9685,19,𝗭𝗜𝗡𝗨,True,Mon Mar 28 07:25:17 +0000 2022,257,513,32958,"[{'text': 'ZombieMob', 'indices': [6, 16]}]","🤯 The #ZombieMob has SOLVED THE PUZZLE! 🤯

Congratulations @NFTSniper3443 and EVERYONE in our incredible community… https://t.co/WpgXj1jv9B","['', 'zombiemob', 'solved', 'puzzle', 'congratulation', 'nftsniper3443', 'everyone', 'incredible', 'community', 'httpstcowpgxj1jv9b']",0.9,Positive,0.462,0.0,0.538,0.7184,Positive
9698,32,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739542,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9737,71,Keith “NFT kid” Berry,True,Mon Mar 28 20:45:13 +0000 2022,58,87,108144,"[{'text': 'Blockchain', 'indices': [69, 80]}, {'text': 'ETH', 'indices': [88, 92]}, {'text': 'SOL', 'indices': [94, 98]}]","🚀 P I R A T E  N F T  G I V E A W A Y

Welcome to POTM ✨

🪐 First 3X #Blockchain NFT on #ETH, #SOL &amp; Flow

🪐 Pre-la… https://t.co/Did6Dsxgn6","['', 'p', 'r', 'e', 'n', 'f', 'g', 'v', 'e', 'w', 'welcome', 'potm', 'first', '3x', 'blockchain', 'nft', 'eth', 'sol', 'amp', 'flow', 'prela', 'httpstcodid6dsxgn6']",0.525,Positive,0.214,0.0,0.786,0.4588,Positive
9738,72,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9752,86,Keith “NFT kid” Berry,True,Mon Mar 28 20:45:13 +0000 2022,58,87,108144,"[{'text': 'Blockchain', 'indices': [69, 80]}, {'text': 'ETH', 'indices': [88, 92]}, {'text': 'SOL', 'indices': [94, 98]}]","🚀 P I R A T E  N F T  G I V E A W A Y

Welcome to POTM ✨

🪐 First 3X #Blockchain NFT on #ETH, #SOL &amp; Flow

🪐 Pre-la… https://t.co/Did6Dsxgn6","['', 'p', 'r', 'e', 'n', 'f', 'g', 'v', 'e', 'w', 'welcome', 'potm', 'first', '3x', 'blockchain', 'nft', 'eth', 'sol', 'amp', 'flow', 'prela', 'httpstcodid6dsxgn6']",0.525,Positive,0.214,0.0,0.786,0.4588,Positive
9753,87,Bitcoin News,True,Mon Mar 28 11:32:52 +0000 2022,58,101,2481841,"[{'text': 'Crypto', 'indices': [0, 7]}, {'text': 'Market', 'indices': [32, 39]}, {'text': 'SOL', 'indices': [62, 66]}, {'text': 'DOT', 'indices': [68, 72]}]","#Crypto Rally Continues, Global #Market Cap Steady Above $2T, #SOL, #DOT ⬆️ Over 9% — https://t.co/UtJJm85D5m News… https://t.co/HbrUMsEfF9","['', 'crypto', 'rally', 'continues', 'global', 'market', 'cap', 'steady', '2t', 'sol', 'dot', '9', 'httpstcoutjjm85d5m', 'news', 'httpstcohbrumseff9']",0.08333333333333333,Positive,0.0,0.0,1.0,0.0,Neutral
9754,88,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9765,99,Bitcoin News,True,Tue Mar 29 23:33:07 +0000 2022,168,521,2481843,"[{'text': 'bitcoin', 'indices': [44, 52]}, {'text': 'ether', 'indices': [54, 60]}, {'text': 'solana', 'indices': [66, 73]}]","Robert Kiyosaki has suggested investors buy #bitcoin, #ether, and #solana, predicting that the U.S. dollar is “abou… https://t.co/963Wpt6Lr8","['robert', 'kiyosaki', 'suggested', 'investor', 'buy', 'bitcoin', 'ether', 'solana', 'predicting', 'u', 'dollar', 'abou', 'httpstco963wpt6lr8']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9842,176,Bitcoin News,True,Tue Mar 29 23:33:07 +0000 2022,168,521,2481843,"[{'text': 'bitcoin', 'indices': [44, 52]}, {'text': 'ether', 'indices': [54, 60]}, {'text': 'solana', 'indices': [66, 73]}]","Robert Kiyosaki has suggested investors buy #bitcoin, #ether, and #solana, predicting that the U.S. dollar is “abou… https://t.co/963Wpt6Lr8","['robert', 'kiyosaki', 'suggested', 'investor', 'buy', 'bitcoin', 'ether', 'solana', 'predicting', 'u', 'dollar', 'abou', 'httpstco963wpt6lr8']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9843,177,Steve Ascher.eth,True,Tue Mar 29 21:57:57 +0000 2022,47,323,46270,"[{'text': 'solana', 'indices': [5, 12]}]",What #solana NFTs do I need to buy?!,"['solana', 'nfts', 'need', 'buy']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9917,251,Bart Baker,True,Wed Mar 30 21:01:12 +0000 2022,65,530,997266,[],$PARMA just announced PARMA nodes as a service - NAAS. ABSOLUTELY game changing &amp; @parma_token has first mover adva… https://t.co/x9SoaBHOTC,"['parma', 'announced', 'parma', 'node', 'service', 'naas', 'absolutely', 'game', 'changing', 'amp', 'parmatoken', 'first', 'mover', 'adva', 'httpstcox9soabhotc']",-0.07500000000000001,Negative,0.0,0.0,1.0,0.0,Neutral
9934,268,Lark Davis,True,Wed Mar 30 06:37:00 +0000 2022,93,525,940263,"[{'text': 'solana', 'indices': [15, 22]}]","Great news for #solana $sol 
https://t.co/nXqN06IkTG","['great', 'news', 'solana', 'sol', 'httpstconxqn06iktg']",0.8,Positive,0.506,0.0,0.494,0.6249,Positive
9949,283,Phemex,True,Thu Mar 31 12:25:01 +0000 2022,50,136,495301,"[{'text': 'thursdaytips', 'indices': [32, 45]}, {'text': 'BTC', 'indices': [46, 50]}, {'text': 'ETH', 'indices': [51, 55]}, {'text': 'solana', 'indices': [56, 63]}, {'text': 'cryptocurrency', 'indices': [64, 79]}, {'text': 'tips', 'indices': [80, 85]}, {'text': 'phemex', 'indices': [86, 93]}]","What's on your bucket list? 😃 

#thursdaytips #BTC #ETH #solana #cryptocurrency #tips #phemex https://t.co/KISBvsTdqX","['whats', 'bucket', 'list', 'thursdaytips', 'btc', 'eth', 'solana', 'cryptocurrency', 'tip', 'phemex', 'httpstcokisbvstdqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
9994,328,Phemex,True,Thu Mar 31 12:25:01 +0000 2022,50,136,495301,"[{'text': 'thursdaytips', 'indices': [32, 45]}, {'text': 'BTC', 'indices': [46, 50]}, {'text': 'ETH', 'indices': [51, 55]}, {'text': 'solana', 'indices': [56, 63]}, {'text': 'cryptocurrency', 'indices': [64, 79]}, {'text': 'tips', 'indices': [80, 85]}, {'text': 'phemex', 'indices': [86, 93]}]","What's on your bucket list? 😃 

#thursdaytips #BTC #ETH #solana #cryptocurrency #tips #phemex https://t.co/KISBvsTdqX","['whats', 'bucket', 'list', 'thursdaytips', 'btc', 'eth', 'solana', 'cryptocurrency', 'tip', 'phemex', 'httpstcokisbvstdqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10002,336,Lark Davis,True,Thu Mar 31 11:16:00 +0000 2022,91,777,940264,"[{'text': 'solana', 'indices': [48, 55]}, {'text': 'cardano', 'indices': [61, 69]}, {'text': 'ethereum', 'indices': [94, 103]}]","Time to pay attention to these coins in April? 
#solana $bnb #cardano $ada @AcalaNetwork $aca #ethereum $luna 
https://t.co/C9h6AOoyHJ","['time', 'pay', 'attention', 'coin', 'april', 'solana', 'bnb', 'cardano', 'ada', 'acalanetwork', 'aca', 'ethereum', 'luna', 'httpstcoc9h6aooyhj']",0.0,Neutral,0.0,0.097,0.903,-0.1027,Negative
10033,367,Lark Davis,True,Thu Mar 31 11:16:00 +0000 2022,91,777,940265,"[{'text': 'solana', 'indices': [48, 55]}, {'text': 'cardano', 'indices': [61, 69]}, {'text': 'ethereum', 'indices': [94, 103]}]","Time to pay attention to these coins in April? 
#solana $bnb #cardano $ada @AcalaNetwork $aca #ethereum $luna 
https://t.co/C9h6AOoyHJ","['time', 'pay', 'attention', 'coin', 'april', 'solana', 'bnb', 'cardano', 'ada', 'acalanetwork', 'aca', 'ethereum', 'luna', 'httpstcoc9h6aooyhj']",0.0,Neutral,0.0,0.097,0.903,-0.1027,Negative
10035,369,LunarCrush,True,Thu Mar 31 10:49:21 +0000 2022,57,135,259473,"[{'text': 'zilliqa', 'indices': [44, 52]}, {'text': 'safepalio', 'indices': [60, 70]}, {'text': 'just', 'indices': [78, 83]}, {'text': 'solana', 'indices': [93, 100]}]","🏆 Current Top 10 Coins by AltRank™!

🥇 $zil #zilliqa
🥈 $sfp #safepalio
🥉 $jst #just
4️⃣ $sol #solana
5️⃣ $iost… https://t.co/fu6T45RPd5","['', 'current', 'top', '10', 'coin', 'altrank', 'zil', 'zilliqa', 'sfp', 'safepalio', 'jst', '4', 'sol', 'solana', '5', 'iost', 'httpstcofu6t45rpd5']",0.25,Positive,0.122,0.0,0.878,0.2023,Positive
10036,370,Phemex,True,Thu Mar 31 12:25:01 +0000 2022,50,136,495301,"[{'text': 'thursdaytips', 'indices': [32, 45]}, {'text': 'BTC', 'indices': [46, 50]}, {'text': 'ETH', 'indices': [51, 55]}, {'text': 'solana', 'indices': [56, 63]}, {'text': 'cryptocurrency', 'indices': [64, 79]}, {'text': 'tips', 'indices': [80, 85]}, {'text': 'phemex', 'indices': [86, 93]}]","What's on your bucket list? 😃 

#thursdaytips #BTC #ETH #solana #cryptocurrency #tips #phemex https://t.co/KISBvsTdqX","['whats', 'bucket', 'list', 'thursdaytips', 'btc', 'eth', 'solana', 'cryptocurrency', 'tip', 'phemex', 'httpstcokisbvstdqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10043,377,Bitcoin News,True,Thu Mar 31 11:41:03 +0000 2022,41,143,2481844,"[{'text': 'SOL', 'indices': [0, 4]}, {'text': 'Opensea', 'indices': [17, 25]}, {'text': 'Zilliqa', 'indices': [32, 40]}, {'text': 'Metaverse', 'indices': [61, 71]}]","#SOL ⬆️ 12% With #Opensea News, #Zilliqa Surges 24.5% Amidst #Metaverse, Ecosystem Developments —… https://t.co/JyNKJhZUIe","['', 'sol', '12', 'opensea', 'news', 'zilliqa', 'surge', '245', 'amidst', 'metaverse', 'ecosystem', 'development', 'httpstcojynkjhzuie']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10045,379,Warren Davidson,True,Thu Mar 31 02:46:45 +0000 2022,22,82,45430,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'XRP', 'indices': [6, 10]}, {'text': 'ETH', 'indices': [11, 15]}, {'text': 'SOL', 'indices': [16, 20]}, {'text': 'Zcash', 'indices': [21, 27]}, {'text': 'Monero', 'indices': [28, 35]}]",#BTC  #XRP #ETH #SOL #Zcash #Monero et al,"['', 'btc', 'xrp', 'eth', 'sol', 'zcash', 'monero', 'et', 'al']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10131,465,Crypto King,True,Fri Apr 01 04:50:26 +0000 2022,25,250,81276,"[{'text': 'Crypto', 'indices': [67, 74]}, {'text': 'Eth', 'indices': [75, 79]}, {'text': 'Nft', 'indices': [80, 84]}, {'text': 'SOL', 'indices': [85, 89]}, {'text': 'AP', 'indices': [90, 93]}]","Yellow Gold or Rose Gold?

At 111 likes going to hold a giveaway!

#Crypto #Eth #Nft #SOL #AP https://t.co/0pa6gWt6y4","['yellow', 'gold', 'rose', 'gold', '111', 'like', 'going', 'hold', 'giveaway', 'crypto', 'eth', 'nft', 'sol', 'ap', 'httpstco0pa6gwt6y4']",0.3,Positive,0.152,0.0,0.848,0.3612,Positive
10136,470,The Moon,True,Fri Apr 01 22:54:07 +0000 2022,106,1299,1036863,"[{'text': 'SOLANA', 'indices': [18, 25]}]",Should I buy more #SOLANA?,"['buy', 'solana']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10140,474,LunarCrush,True,Fri Apr 01 18:03:45 +0000 2022,28,116,259473,"[{'text': 'solana', 'indices': [45, 52]}, {'text': 'zilliqa', 'indices': [60, 68]}, {'text': 'reserverights', 'indices': [76, 90]}, {'text': 'skale', 'indices': [99, 105]}]","🏆 Current Top 10 Coins by AltRank™ 🚀

🥇 $sol #solana
🥈 $zil #zilliqa
🥉 $rsr #reserverights
4⃣ $skl #skale
5⃣ $aave… https://t.co/Y2AGHWEV0p","['', 'current', 'top', '10', 'coin', 'altrank', 'sol', 'solana', 'zil', 'zilliqa', 'rsr', 'reserverights', '4', 'skl', 'skale', '5', 'aave', 'httpstcoy2aghwev0p']",0.25,Positive,0.114,0.0,0.886,0.2023,Positive
10142,476,RR2Capital,True,Fri Apr 01 07:07:05 +0000 2022,18,106,4227,[],The @solana ecosystem continues to develop and grow at a rapid pace. Some amazing projects around the corner.… https://t.co/0KlRTg3Ae6,"['solana', 'ecosystem', 'continues', 'develop', 'grow', 'rapid', 'pace', 'amazing', 'project', 'around', 'corner', 'httpstco0klrtg3ae6']",0.6000000000000001,Positive,0.257,0.0,0.743,0.5859,Positive
10143,477,blakej.eth 💭,True,Fri Apr 01 23:30:07 +0000 2022,48,179,106457,"[{'text': 'SOL', 'indices': [28, 32]}]","Just picked up my first two #SOL NFTs!

@collectorzclub and @DeGens_SOL 

now I'm eyeing which @catalinawhales I wa… https://t.co/44IcOa7bTd","['picked', 'first', 'two', 'sol', 'nfts', 'collectorzclub', 'degenssol', 'im', 'eyeing', 'catalinawhales', 'wa', 'httpstco44icoa7btd']",0.25,Positive,0.0,0.0,1.0,0.0,Neutral
10144,478,Crypto King,True,Fri Apr 01 04:50:26 +0000 2022,25,250,81276,"[{'text': 'Crypto', 'indices': [67, 74]}, {'text': 'Eth', 'indices': [75, 79]}, {'text': 'Nft', 'indices': [80, 84]}, {'text': 'SOL', 'indices': [85, 89]}, {'text': 'AP', 'indices': [90, 93]}]","Yellow Gold or Rose Gold?

At 111 likes going to hold a giveaway!

#Crypto #Eth #Nft #SOL #AP https://t.co/0pa6gWt6y4","['yellow', 'gold', 'rose', 'gold', '111', 'like', 'going', 'hold', 'giveaway', 'crypto', 'eth', 'nft', 'sol', 'ap', 'httpstco0pa6gwt6y4']",0.3,Positive,0.152,0.0,0.848,0.3612,Positive
10233,567,Raoul Pal,True,Sat Apr 02 00:27:48 +0000 2022,256,2116,919170,[],"Crypto: 

The SOL/ETH chart is super interesting. SOL has been relatively quiet in recent times but this chart is g… https://t.co/7jHtCvVW7i","['crypto', 'soleth', 'chart', 'super', 'interesting', 'sol', 'relatively', 'quiet', 'recent', 'time', 'chart', 'g', 'httpstco7jhtcvvw7i']",0.20833333333333331,Positive,0.398,0.0,0.602,0.765,Positive
10440,19,𝗭𝗜𝗡𝗨,True,Mon Mar 28 07:25:17 +0000 2022,257,513,32958,"[{'text': 'ZombieMob', 'indices': [6, 16]}]","🤯 The #ZombieMob has SOLVED THE PUZZLE! 🤯

Congratulations @NFTSniper3443 and EVERYONE in our incredible community… https://t.co/WpgXj1jv9B","['', 'zombiemob', 'solved', 'puzzle', 'congratulation', 'nftsniper3443', 'everyone', 'incredible', 'community', 'httpstcowpgxj1jv9b']",0.9,Positive,0.462,0.0,0.538,0.7184,Positive
10453,32,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739542,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10492,71,Keith “NFT kid” Berry,True,Mon Mar 28 20:45:13 +0000 2022,58,87,108144,"[{'text': 'Blockchain', 'indices': [69, 80]}, {'text': 'ETH', 'indices': [88, 92]}, {'text': 'SOL', 'indices': [94, 98]}]","🚀 P I R A T E  N F T  G I V E A W A Y

Welcome to POTM ✨

🪐 First 3X #Blockchain NFT on #ETH, #SOL &amp; Flow

🪐 Pre-la… https://t.co/Did6Dsxgn6","['', 'p', 'r', 'e', 'n', 'f', 'g', 'v', 'e', 'w', 'welcome', 'potm', 'first', '3x', 'blockchain', 'nft', 'eth', 'sol', 'amp', 'flow', 'prela', 'httpstcodid6dsxgn6']",0.525,Positive,0.214,0.0,0.786,0.4588,Positive
10493,72,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
10507,86,Keith “NFT kid” Berry,True,Mon Mar 28 20:45:13 +0000 2022,58,87,108144,"[{'text': 'Blockchain', 'indices': [69, 80]}, {'text': 'ETH', 'indices': [88, 92]}, {'text': 'SOL', 'indices': [94, 98]}]","🚀 P I R A T E  N F T  G I V E A W A Y

Welcome to POTM ✨

🪐 First 3X #Blockchain NFT on #ETH, #SOL &amp; Flow

🪐 Pre-la… https://t.co/Did6Dsxgn6","['', 'p', 'r', 'e', 'n', 'f', 'g', 'v', 'e', 'w', 'welcome', 'potm', 'first', '3x', 'blockchain', 'nft', 'eth', 'sol', 'amp', 'flow', 'prela', 'httpstcodid6dsxgn6']",0.525,Positive,0.214,0.0,0.786,0.4588,Positive
10508,87,Bitcoin News,True,Mon Mar 28 11:32:52 +0000 2022,58,101,2481841,"[{'text': 'Crypto', 'indices': [0, 7]}, {'text': 'Market', 'indices': [32, 39]}, {'text': 'SOL', 'indices': [62, 66]}, {'text': 'DOT', 'indices': [68, 72]}]","#Crypto Rally Continues, Global #Market Cap Steady Above $2T, #SOL, #DOT ⬆️ Over 9% — https://t.co/UtJJm85D5m News… https://t.co/HbrUMsEfF9","['', 'crypto', 'rally', 'continues', 'global', 'market', 'cap', 'steady', '2t', 'sol', 'dot', '9', 'httpstcoutjjm85d5m', 'news', 'httpstcohbrumseff9']",0.08333333333333333,Positive,0.0,0.0,1.0,0.0,Neutral
10509,88,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
